experiment_name,model_type,accuracy,macro_f1,weighted_f1,loss,scene_accuracy,joint_accuracy,training_time,avg_test_time_per_sample,status,notes
modal_noise_baseline_gesture_20,baseline,0.9838709677419355,0.9832662696791558,0.9837540506034471,0.07462220665027378,0.4959677419354839,0.0,2.0915,0.000292,completed,
