experiment_name,model_type,accuracy,macro_f1,weighted_f1,loss,scene_accuracy,joint_accuracy,training_time,avg_test_time_per_sample,status,notes
missing_modality_baseline_imu_gesture,baseline,0.9838709677419355,0.9834888854607978,0.983760063022481,0.07313693138540432,0.5349462365591398,0.0,3.1808,0.000175,completed,
