experiment_name,model_type,accuracy,macro_f1,weighted_f1,loss,scene_accuracy,joint_accuracy,training_time,avg_test_time_per_sample,status,notes
clean_baseline,FormalMultimodalBaseline,0.9496644295302014,0.7849624496866002,0.953862342206033,0.2367771609917583,0.3389261744966443,0.0,4.2769,0.014352,completed,
