2026-07-13 03:59:12 | INFO | term_paper_gate_compression_missing_text | seed=42 cuda_available=True
2026-07-13 03:59:12 | INFO | term_paper_gate_compression_missing_text | indexed_sample_count=39 missing_items_count=0
2026-07-13 03:59:13 | INFO | term_paper_gate_compression_missing_text | epoch=1 train_loss=1.5176 train_acc=0.3730 val_loss=2.5269 val_acc=0.0168 val_macro_f1=0.0245
2026-07-13 03:59:13 | INFO | term_paper_gate_compression_missing_text | epoch=2 train_loss=0.8367 train_acc=0.7039 val_loss=4.2960 val_acc=0.0000 val_macro_f1=0.0000
2026-07-13 03:59:13 | INFO | term_paper_gate_compression_missing_text | epoch=3 train_loss=0.5013 train_acc=0.8156 val_loss=5.8412 val_acc=0.0235 val_macro_f1=0.0354
2026-07-13 03:59:14 | INFO | term_paper_gate_compression_missing_text | epoch=4 train_loss=0.2901 train_acc=0.8851 val_loss=7.1081 val_acc=0.0000 val_macro_f1=0.0000
2026-07-13 03:59:14 | INFO | term_paper_gate_compression_missing_text | epoch=5 train_loss=0.2225 train_acc=0.9178 val_loss=7.0595 val_acc=0.0000 val_macro_f1=0.0000
2026-07-13 03:59:14 | INFO | term_paper_gate_compression_missing_text | loaded_best_checkpoint epoch=3 val_macro_f1=0.0354
2026-07-13 03:59:14 | INFO | term_paper_gate_compression_missing_text | final_metrics={'accuracy': 0.1975806451612903, 'macro_f1': 0.15279208702068853, 'weighted_f1': 0.16012379351212042, 'loss': 3.5742164324688654, 'scene_accuracy': 0.5228494623655914, 'joint_accuracy': 0.0, 'experiment_name': 'term_paper_gate_compression_missing_text', 'model_type': 'ReliabilityGatedMultimodalModel', 'training_time': 1.5985, 'avg_test_time_per_sample': 0.000153, 'training_time_total_sec': 1.598489, 'avg_training_time_per_sample_sec': 0.000336879, 'testing_time_total_sec': 0.113768, 'avg_testing_time_per_sample_sec': 0.000152914, 'sample_count_train': 949, 'processed_train_sample_visits': 4745, 'sample_count_test': 744, 'epochs': 5, 'batch_size': 64, 'learning_rate': 0.001, 'device': 'cuda', 'seed': 42, 'best_epoch': 3, 'best_val_macro_f1': 0.03535353535353535, 'status': 'completed', 'notes': '', 'use_reliability_gate': True, 'use_modality_dropout': False, 'use_text_compression': True, 'text_token_count': 1, 'target_modality': 'none', 'noise_ratio': 'none', 'missing_modalities': 'text', 'ablation_variant': 'term_paper_gate_compression', 'ablation_condition': 'missing_text'}
