experiment_name,model_type,accuracy,macro_f1,weighted_f1,loss,scene_accuracy,joint_accuracy,training_time,avg_test_time_per_sample,status,notes
term_paper_compression_only_missing_text,ReliabilityGatedMultimodalModel,0.21236559139784947,0.180857097566775,0.18727473843290698,1.9814876484614548,0.34408602150537637,0.0,1.8653,0.000196,completed,
